Format=7,XI-011844,,,Right Foot,,,,,,,,,,,XI-011908,,,TRIGGER,,,,,,,,,,,XI-011987,,,Lumbar,,,,,,,,,,,XI-012007,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1668006784389452,-9.084041,-1.078807,1.519982,-0.212522,1.386416,-0.080337,27.813246,-21.631655,-7.239361,,-0.873650,-0.057929,-0.476225,-0.081177,-0.646014,3.110876,5.911839,0.020540,0.705191,0.964070,18.900033,-19.902995,-34.777931,,0.948137,0.193876,0.022718,-0.250864,-9.012245,-0.116474,-0.661627,-0.839857,-0.050743,-0.324810,39.785127,13.780990,-10.829147,,-0.128001,-0.679980,-0.015567,0.721803,-5.871846,-2.282824,7.776102,-0.106814,0.271322,0.041658,32.557158,-6.298989,-19.727124,,0.872222,-0.067900,0.431191,-0.220664
1668006784397265,-8.992041,-0.561307,1.717782,-0.122032,1.359756,-0.155137,27.897146,-21.448555,-6.876361,,-0.871167,-0.056795,-0.480891,-0.081156,-0.604014,3.110476,6.272239,-0.023290,0.718441,0.974620,19.101233,-20.021095,-34.689531,,0.949130,0.194554,0.024742,-0.246352,-9.132145,-0.124374,-0.537127,-0.839467,-0.089873,-0.327630,39.726227,13.892890,-10.740447,,-0.129471,-0.679277,-0.018781,0.722126,-6.262446,-2.246124,7.446402,-0.134584,0.385622,0.042728,32.557158,-6.298989,-19.544024,,0.871553,-0.067942,0.432658,-0.220421
1668006784405077,-8.827141,0.056193,1.904882,-0.089772,1.371386,-0.271357,27.932046,-21.288155,-6.519161,,-0.868666,-0.055548,-0.485617,-0.080679,-0.403314,2.781776,6.489939,-0.067510,0.777831,0.990860,19.082133,-20.313695,-34.529831,,0.950141,0.195120,0.027015,-0.241725,-9.144545,-0.124174,-0.540427,-0.831137,-0.133953,-0.320760,39.735127,14.049490,-10.695847,,-0.130941,-0.678447,-0.021932,0.722553,-6.482146,-2.014224,7.116902,-0.120704,0.455042,0.041658,32.642658,-6.298989,-19.544024,,0.870768,-0.067879,0.434347,-0.220223
1668006784412890,-8.568041,0.565593,2.153082,-0.123692,1.427386,-0.432917,28.055646,-21.167855,-6.133461,,-0.866089,-0.053859,-0.490543,-0.079726,-0.369614,2.552776,6.781539,0.004600,0.869671,0.751640,19.194933,-20.398595,-34.346731,,0.950837,0.196008,0.029745,-0.237918,-9.055745,-0.211874,-0.539427,-0.811327,-0.175343,-0.293970,39.688627,14.161490,-10.766947,,-0.132435,-0.677504,-0.024934,0.723067,-6.775046,-2.050924,6.909302,-0.137794,0.512722,0.026698,32.740258,-6.298989,-19.458524,,0.869864,-0.067850,0.436241,-0.220061
1668006784420702,-8.580641,0.506593,2.439582,-0.189862,1.517396,-0.590007,28.250946,-20.962055,-5.713461,,-0.863369,-0.051616,-0.495767,-0.078384,-0.397014,3.136476,7.259539,0.254260,0.903531,0.549220,19.424433,-20.602695,-34.089331,,0.951129,0.197826,0.032524,-0.234862,-8.971345,-0.309374,-0.489527,-0.790837,-0.191133,-0.250880,39.590727,14.344590,-10.766947,,-0.133998,-0.676524,-0.027756,0.723594,-6.530946,-2.221824,6.750702,-0.163424,0.563982,0.007478,32.837958,-6.201389,-19.287724,,0.868845,-0.067896,0.438324,-0.219934
1668006784428515,-8.956441,0.161393,2.708182,-0.223832,1.597686,-0.673347,28.449546,-20.641555,-5.324561,,-0.860489,-0.049071,-0.501245,-0.076838,-0.412114,3.249076,7.552539,0.302790,0.910921,0.614250,19.612933,-20.806295,-33.947831,,0.951422,0.199835,0.035235,-0.231560,-8.945745,-0.531274,-0.384127,-0.770647,-0.148563,-0.196500,39.665127,14.527690,-10.740447,,-0.135655,-0.675673,-0.030400,0.723974,-6.689746,-2.649124,6.652902,-0.167694,0.597102,-0.005332,32.923358,-6.201389,-19.202224,,0.867752,-0.067950,0.440517,-0.219849
1668006784436327,-9.448141,0.106993,3.002682,-0.201712,1.639026,-0.654587,28.627846,-20.252255,-4.876061,,-0.857476,-0.046623,-0.506842,-0.075315,-0.368614,3.148476,7.837139,0.079910,0.927621,0.798310,19.783833,-20.989395,-33.785231,,0.952031,0.201050,0.038066,-0.227525,-9.025545,-0.787774,-0.195627,-0.740367,-0.060793,-0.145220,39.674027,14.661090,-10.669247,,-0.137366,-0.675086,-0.032871,0.724091,-7.031446,-3.015224,6.286802,-0.158084,0.605642,0.016018,32.935558,-6.189189,-19.019124,,0.866661,-0.067927,0.442733,-0.219710
1668006784444140,-9.704141,0.636393,3.355882,-0.163942,1.645246,-0.544037,28.751546,-20.069155,-4.433361,,-0.854371,-0.044517,-0.512425,-0.074084,-0.437514,3.097276,8.160939,-0.113310,0.946301,0.933670,19.880533,-21.163295,-33.676331,,0.952881,0.201576,0.041033,-0.222937,-9.247345,-0.959774,-0.003327,-0.690097,0.043197,-0.095990,39.677427,14.707490,-10.669247,,-0.139069,-0.674821,-0.035125,0.723907,-7.104646,-2.868724,6.555502,-0.163434,0.598172,0.052348,33.118658,-6.103689,-18.848224,,0.865606,-0.067865,0.444936,-0.219435
1668006784451952,-9.622841,1.554193,3.682982,-0.167352,1.626036,-0.393527,28.946846,-19.886055,-3.981761,,-0.851223,-0.042705,-0.517894,-0.073355,-0.649514,2.939976,8.685439,-0.130820,0.910051,0.932100,20.027933,-21.343495,-33.442431,,0.953721,0.201997,0.043881,-0.218374,-9.540345,-1.130774,-0.091827,-0.616407,0.149627,-0.054800,39.709527,14.831990,-10.646047,,-0.140680,-0.674898,-0.037120,0.723425,-6.750646,-2.758824,6.860602,-0.178384,0.622742,0.086528,33.118658,-6.103689,-18.762724,,0.864529,-0.067773,0.447241,-0.219023
1668006784459765,-9.455241,2.430493,4.046782,-0.254212,1.602156,-0.240607,29.119446,-19.654255,-3.529961,,-0.848058,-0.040919,-0.523212,-0.073302,-1.023514,2.865276,9.456939,0.001130,0.847711,0.820570,20.068933,-21.526595,-33.310131,,0.954347,0.202831,0.046472,-0.214293,-9.829945,-1.197374,-0.441127,-0.540257,0.249267,-0.025560,39.771727,14.858490,-10.534047,,-0.142156,-0.675299,-0.038877,0.722669,-6.653046,-2.526924,6.970402,-0.202954,0.683632,0.120708,33.216358,-6.091489,-18.579624,,0.863362,-0.067651,0.449778,-0.218468
1668006784467577,-9.387341,2.754893,4.391982,-0.420562,1.605256,-0.106387,29.226046,-19.362655,-3.104361,,-0.844839,-0.038854,-0.528447,-0.074030,-1.188014,3.060676,10.120039,0.136400,0.814221,0.643770,20.263833,-21.709695,-33.076131,,0.954703,0.204102,0.048966,-0.210918,-10.114045,-1.219674,-0.935027,-0.485667,0.333867,-0.016210,39.798227,14.906490,-10.377447,,-0.143502,-0.675966,-0.040502,0.721689,-6.824046,-2.563524,6.677502,-0.224314,0.731682,0.136728,33.399458,-6.176889,-18.396524,,0.862112,-0.067532,0.452495,-0.217831
1668006784475390,-9.550941,2.586793,4.527382,-0.620902,1.614576,0.027343,29.349646,-19.299855,-2.750261,,-0.841555,-0.036401,-0.533613,-0.075611,-1.134314,3.217876,10.554039,0.113850,0.733891,0.511280,20.390233,-21.753595,-32.943831,,0.954967,0.205194,0.051283,-0.208094,-10.400445,-1.137674,-1.368027,-0.450007,0.385687,-0.030850,39.869427,14.867390,-10.288747,,-0.144702,-0.676794,-0.042095,0.720582,-7.287746,-2.600124,6.848502,-0.240344,0.761602,0.140998,33.582558,-6.091489,-18.225624,,0.860799,-0.067433,0.455324,-0.217157
1668006784483202,-9.586241,1.976893,4.520582,-0.794292,1.586936,0.164243,29.493046,-19.296655,-2.392961,,-0.838272,-0.033669,-0.538593,-0.077994,-1.407814,3.599776,11.062439,-0.101740,0.517061,0.415660,20.475733,-21.818595,-32.923331,,0.955358,0.205284,0.053044,-0.205756,-10.645745,-0.996674,-1.638927,-0.431057,0.384007,-0.063850,39.895927,14.952890,-10.167847,,-0.145759,-0.677619,-0.043720,0.719496,-7.153446,-2.453624,7.324502,-0.278794,0.826762,0.145268,33.582558,-6.176989,-18.140124,,0.859355,-0.067400,0.458400,-0.216416
1668006784491015,-9.655341,1.064293,4.547382,-0.894442,1.555346,0.302323,29.519046,-19.287655,-2.007261,,-0.834986,-0.030909,-0.543394,-0.081031,-1.250914,3.497576,11.602539,-0.459280,0.206791,0.221990,20.496233,-21.774095,-32.923331,,0.955938,0.203747,0.054087,-0.204314,-10.785745,-0.892474,-1.722427,-0.417377,0.327317,-0.101440,39.967027,15.064890,-10.034447,,-0.146684,-0.678282,-0.045375,0.718580,-6.653046,-2.209524,7.934802,-0.331134,0.949602,0.145268,33.680258,-6.164689,-17.773924,,0.857665,-0.067438,0.461926,-0.215609
1668006784498827,-9.878541,0.358093,4.336982,-0.904472,1.495816,0.454483,29.616646,-19.310355,-1.613261,,-0.831737,-0.028456,-0.547952,-0.084573,-0.847114,3.216876,11.944739,-0.609880,-0.090239,-0.049900,20.570433,-21.688595,-32.988331,,0.956478,0.201352,0.054357,-0.204090,-10.780345,-0.679374,-1.597227,-0.390497,0.247807,-0.132040,39.947127,15.224790,-9.988047,,-0.147465,-0.678729,-0.046990,0.717894,-6.714146,-2.063024,7.617402,-0.385604,1.086322,0.135658,33.863358,-6.067089,-17.517624,,0.855690,-0.067560,0.465945,-0.214768
1668006784506640,-9.437241,-0.045707,4.407082,-0.854892,1.451546,0.552933,29.737046,-19.395855,-1.321961,,-0.828503,-0.026389,-0.552345,-0.088319,-0.280714,2.657676,12.336839,-0.501410,-0.321539,-0.349160,20.528933,-21.528995,-33.083031,,0.956737,0.199113,0.053909,-0.205187,-10.671645,-0.490674,-1.332127,-0.359117,0.147937,-0.150490,39.940227,15.319090,-9.886747,,-0.148130,-0.678909,-0.048509,0.717485,-7.177946,-2.160624,7.214502,-0.445424,1.201692,0.126038,33.961058,-6.152489,-17.334424,,0.853462,-0.067801,0.470386,-0.213876
1668006784514452,-11.764941,3.981593,4.287682,-0.832462,1.449546,0.581013,29.897446,-19.435955,-0.964761,,-0.825224,-0.024454,-0.556709,-0.092104,0.069886,2.261276,12.448639,-0.192700,-0.434489,-0.480380,20.443533,-21.484995,-33.171431,,0.956669,0.197909,0.052893,-0.206926,-10.444445,-0.306574,-1.031127,-0.334447,0.010257,-0.167110,40.068027,15.381290,-9.925847,,-0.148708,-0.678713,-0.049923,0.717455,-7.312246,-1.892124,7.068102,-0.475324,1.308492,0.104678,34.156358,-6.054889,-16.980424,,0.850988,-0.068090,0.475189,-0.213022
1668006784522265,-27.586741,6.357493,8.386182,-1.364412,1.082386,-0.274527,30.066446,-19.230455,-0.815761,,-0.823062,-0.019076,-0.559749,-0.094259,0.366286,1.934576,12.330939,-0.067280,-0.431229,-0.439550,20.432233,-21.345795,-33.191931,,0.956532,0.197184,0.051755,-0.208535,-10.062645,-0.129874,-0.889027,-0.314927,-0.118083,-0.174400,40.053727,15.431090,-9.913347,,-0.149238,-0.678166,-0.051227,0.717770,-7.068146,-2.087524,6.884902,-0.499894,1.420662,0.081168,34.339458,-6.054789,-16.724024,,0.848252,-0.068408,0.480364,-0.212222
1668006784530077,-50.122841,-12.041007,6.279982,-2.388752,-1.435274,-1.363207,30.351646,-18.767955,-1.624261,,-0.826795,-0.008950,-0.554351,-0.094993,0.550786,1.929776,12.097939,0.000740,-0.324989,-0.225960,20.500133,-21.311195,-33.331131,,0.956491,0.196843,0.050793,-0.209278,-9.711845,-0.092074,-0.771527,-0.302177,-0.178303,-0.170530,39.991427,15.587690,-10.046647,,-0.149758,-0.677456,-0.052451,0.718243,-7.483146,-2.502524,6.738502,-0.496684,1.503952,0.055548,34.534758,-5.859589,-16.284724,,0.845310,-0.068693,0.485786,-0.211529
1668006784537890,-7.964141,-9.415307,-2.861018,-1.744152,-5.536734,-0.747377,30.386746,-18.534255,-3.324761,,-0.838886,-0.003766,-0.535738,-0.096123,0.437486,2.268676,11.776639,0.123720,-0.188179,0.079100,20.446433,-21.379095,-33.310131,,0.956577,0.197134,0.050007,-0.208801,-9.580445,-0.189474,-0.557427,-0.310237,-0.143423,-0.143580,40.014627,15.649890,-10.069947,,-0.150368,-0.676844,-0.053647,0.718605,-7.580846,-2.771124,6.799502,-0.497754,1.601152,0.056608,34.717858,-5.847389,-15.845224,,0.842148,-0.068896,0.491512,-0.210846
1668006784545702,0.193359,-3.653107,-0.461718,-0.358222,-4.899764,-0.299217,30.379246,-18.363355,-4.619261,,-0.849082,-0.003808,-0.519490,-0.095781,0.177186,2.841476,11.314239,0.246340,-0.035519,0.396310,20.423033,-21.464495,-33.289631,,0.956795,0.198071,0.049447,-0.207045,-9.854045,-0.555374,-0.201327,-0.314917,-0.055653,-0.082050,40.080227,15.696290,-10.155347,,-0.151145,-0.676486,-0.054745,0.718696,-7.312246,-3.173924,7.214602,-0.533004,1.743222,0.080108,34.998658,-5.835189,-15.393524,,0.838684,-0.069050,0.497717,-0.210046
1668006784553515,-28.742441,1.060193,3.679582,0.293628,-4.059764,0.139083,30.377946,-18.215155,-5.705061,,-0.857139,-0.006588,-0.506104,-0.095535,0.109886,3.603276,10.739439,0.328100,0.127181,0.606100,20.413733,-21.689195,-33.215331,,0.957080,0.199484,0.049268,-0.204392,-10.486345,-1.123574,0.219273,-0.289547,0.024717,0.014910,40.112327,15.797590,-10.217647,,-0.152109,-0.676390,-0.055564,0.718520,-7.251246,-3.149524,7.422102,-0.557574,1.913082,0.127118,35.108558,-5.737489,-14.954024,,0.834874,-0.069051,0.504483,-0.209078
1668006784561327,-3.220441,5.551193,12.106282,0.074278,-5.935034,-0.149257,30.147646,-18.106955,-7.276661,,-0.868678,-0.008751,-0.486167,-0.094673,0.295486,4.427476,10.067139,0.366120,0.224281,0.649180,20.336533,-21.883495,-33.191931,,0.957342,0.201123,0.049389,-0.201510,-11.297745,-1.656474,0.602273,-0.212947,0.037747,0.157420,40.201127,15.758590,-10.217647,,-0.153268,-0.676405,-0.055798,0.718241,-7.312246,-3.088424,7.702902,-0.597094,2.112792,0.173038,35.389258,-5.725289,-14.514624,,0.830642,-0.068922,0.511910,-0.207922
1668006784569140,4.044459,2.706293,18.912382,-0.299192,-5.225804,-0.176287,29.880646,-17.936055,-8.610861,,-0.878479,-0.009334,-0.468265,-0.094417,0.493186,4.979276,9.547539,0.358170,0.222981,0.575540,20.303833,-22.128695,-33.052731,,0.957542,0.202717,0.049570,-0.198900,-11.880845,-2.023874,0.845673,-0.135407,-0.053713,0.318810,40.292127,15.771090,-10.244147,,-0.154696,-0.676245,-0.055335,0.718122,-6.945946,-2.954224,7.812702,-0.640894,2.340342,0.212568,35.670058,-5.713089,-13.891924,,0.825906,-0.068666,0.520081,-0.206593
1668006784576952,-6.610041,-1.646707,15.642682,-0.194402,-3.973864,-0.286627,29.708046,-17.765255,-9.662361,,-0.885737,-0.009609,-0.454547,-0.093612,0.611386,5.239076,9.287739,0.292630,0.167281,0.497800,20.356633,-22.332295,-33.008831,,0.957737,0.204006,0.049655,-0.196611,-12.128445,-2.345574,0.871073,-0.100827,-0.207803,0.461000,40.342127,15.587990,-10.361647,,-0.156463,-0.675701,-0.054306,0.718329,-6.762946,-3.015224,7.812702,-0.694294,2.591322,0.247808,35.963058,-5.688689,-13.184024,,0.820592,-0.068301,0.529059,-0.205088
1668006784584765,-2.820841,2.553093,11.950782,-0.062852,-3.751554,-0.391967,29.578746,-17.594255,-10.625361,,-0.892434,-0.010064,-0.441544,-0.092193,0.662686,5.387976,9.157439,0.154820,0.106181,0.458730,20.244133,-22.441195,-33.008831,,0.958017,0.204724,0.049649,-0.194490,-12.273845,-2.705174,0.981873,-0.073827,-0.370063,0.588300,40.382927,15.431390,-10.535847,,-0.158550,-0.674743,-0.052766,0.718887,-7.116946,-2.807724,7.226702,-0.708184,2.799642,0.273448,36.170558,-5.578789,-12.475924,,0.814764,-0.067753,0.538661,-0.203502
1668006784592577,-9.300841,1.468693,8.106982,-0.284872,-3.121364,-0.462447,29.392346,-17.423355,-11.516361,,-0.897911,-0.009394,-0.430581,-0.090923,0.736386,5.401476,9.214739,-0.036040,0.069111,0.419330,20.203233,-22.461595,-33.008831,,0.958423,0.204691,0.049682,-0.192509,-12.406945,-3.080174,1.315473,-0.051987,-0.511523,0.717040,40.536227,15.319390,-10.718947,,-0.160970,-0.673420,-0.050738,0.719735,-7.385446,-2.710024,6.933802,-0.739154,3.014312,0.290538,36.536758,-5.651989,-11.767924,,0.808379,-0.067089,0.548898,-0.201825
1668006784600390,-7.608441,-1.546307,8.148082,-0.329852,-3.052194,-0.552327,29.222946,-17.226555,-12.362161,,-0.903172,-0.008388,-0.419781,-0.089406,0.821886,5.321376,9.436039,-0.180250,0.074141,0.404230,20.258933,-22.600895,-33.008831,,0.958927,0.204118,0.049853,-0.190550,-12.598945,-3.437974,1.859473,-0.002257,-0.558243,0.858240,40.632727,15.086590,-10.925347,,-0.163665,-0.672016,-0.048169,0.720616,-7.483146,-2.624624,6.836102,-0.773334,3.223692,0.301218,36.915258,-5.639789,-10.962124,,0.801414,-0.066333,0.559741,-0.200062
1668006784608202,-6.745241,-2.325007,9.342482,-0.220322,-2.846094,-0.503267,29.099346,-16.983955,-13.105061,,-0.907950,-0.007774,-0.409687,-0.087879,1.055886,5.353676,9.562339,-0.268110,0.144601,0.453060,20.276533,-22.644695,-33.008831,,0.959520,0.203277,0.050315,-0.188332,-12.719045,-3.405174,2.197373,0.095073,-0.433783,0.987640,40.771527,14.770090,-11.170647,,-0.166441,-0.671037,-0.045067,0.721092,-7.800546,-2.636824,6.433302,-0.745564,3.389232,0.310828,37.122758,-5.700889,-9.985624,,0.793962,-0.065330,0.570981,-0.198337
1668006784616015,-5.978941,-3.099607,9.466682,-0.221672,-2.631224,-0.383187,28.884646,-16.787055,-13.839461,,-0.912236,-0.007271,-0.400302,-0.086778,1.215886,5.510476,9.582839,-0.342320,0.255741,0.537160,20.276533,-22.644695,-33.008831,,0.960204,0.202255,0.051180,-0.185695,-12.587345,-2.958474,2.054773,0.150993,-0.205883,1.038370,40.876827,14.560390,-11.304047,,-0.169172,-0.670734,-0.041821,0.720935,-7.629746,-2.026424,5.310102,-0.686824,3.488582,0.306558,37.427958,-5.676489,-8.911324,,0.786146,-0.064065,0.582376,-0.196742
1668006784623827,-6.013841,-2.885107,9.359682,-0.205372,-2.394504,-0.226547,28.638746,-16.567155,-14.399161,,-0.916009,-0.006989,-0.391723,-0.086210,1.161586,5.665776,9.657139,-0.431460,0.377551,0.659380,20.276533,-22.709695,-33.008831,,0.961011,0.201009,0.052469,-0.182483,-12.193545,-2.101974,1.483473,0.152273,-0.045263,0.980710,41.038827,14.282990,-11.327247,,-0.171708,-0.670864,-0.038829,0.720382,-8.410846,-2.038624,4.565702,-0.697494,3.582552,0.273448,37.623158,-5.651989,-8.203424,,0.777935,-0.062823,0.593939,-0.195209
1668006784631640,-5.576641,-1.197107,9.660282,-0.145732,-2.182084,-0.084457,28.452346,-16.530355,-14.973161,,-0.919334,-0.007066,-0.383886,-0.086059,0.875286,5.830876,9.717639,-0.543340,0.503651,0.786970,20.276533,-22.730195,-33.008831,,0.961955,0.199455,0.054210,-0.178666,-11.706345,-1.156074,0.847273,0.150493,0.063917,0.842470,41.186527,14.037590,-11.362947,,-0.173841,-0.671269,-0.036278,0.719624,-8.484246,-2.197324,4.004002,-0.710314,3.618892,0.241398,37.928458,-5.627589,-7.226624,,0.769447,-0.061655,0.605497,-0.193710
1668006784639452,-5.315141,0.129893,10.274082,-0.135662,-1.940814,-0.025067,28.283046,-16.579355,-15.438561,,-0.922217,-0.007186,-0.376894,-0.086108,0.459286,5.983176,9.859239,-0.690880,0.588501,0.882930,20.341533,-22.730195,-33.008831,,0.963040,0.197420,0.056294,-0.174388,-11.364045,-0.480074,0.503773,0.181023,0.206207,0.687660,41.268727,13.854490,-11.291847,,-0.175437,-0.672068,-0.034143,0.718596,-8.984646,-2.343824,3.845302,-0.683614,3.639182,0.206148,38.135958,-5.700889,-6.250224,,0.760733,-0.060462,0.616955,-0.192343
1668006784647265,-5.232241,0.399393,10.726682,-0.203172,-1.661124,-0.028887,28.162646,-16.490655,-15.930261,,-0.924646,-0.006963,-0.370867,-0.086247,0.084786,5.804676,10.104439,-0.888510,0.616201,0.941830,20.361933,-22.730195,-33.073831,,0.964281,0.194667,0.058569,-0.169815,-11.427945,-0.014774,0.655273,0.241043,0.271187,0.566120,41.345227,13.674690,-11.318347,,-0.176524,-0.673068,-0.032203,0.717482,-9.363046,-2.746724,3.613302,-0.665454,3.602852,0.183728,38.258058,-5.664289,-5.261224,,0.751933,-0.059284,0.628161,-0.191038
1668006784655077,-5.037941,0.732593,11.022382,-0.232272,-1.354194,-0.057427,27.979546,-16.422155,-16.270661,,-0.926608,-0.006488,-0.365926,-0.086332,-0.176414,5.421776,10.484439,-1.093260,0.602461,0.989600,20.361933,-22.665195,-33.159231,,0.965675,0.191136,0.060887,-0.165018,-11.810745,0.230726,1.163573,0.296693,0.162997,0.492360,41.453927,13.523690,-11.412747,,-0.177864,-0.673766,-0.030787,0.716558,-8.886946,-3.393624,3.161702,-0.649434,3.537702,0.199748,38.367858,-5.737489,-4.284824,,0.743159,-0.058057,0.639038,-0.189670
1668006784662890,-5.042341,1.247793,10.698982,-0.180522,-1.022674,-0.114947,27.819146,-16.382455,-16.535961,,-0.928093,-0.006007,-0.362195,-0.086142,-0.426914,4.950976,10.862339,-1.241790,0.569471,1.013850,20.371233,-22.579695,-33.254031,,0.967161,0.187020,0.063154,-0.160112,-12.211445,0.256526,1.494873,0.334713,-0.049093,0.465610,41.601627,13.402890,-11.474947,,-0.180655,-0.673825,-0.030695,0.715807,-9.424046,-3.686724,2.807602,-0.623794,3.505652,0.259568,38.489958,-5.700889,-3.295924,,0.734367,-0.056619,0.649692,-0.188147
1668006784670702,-5.988741,0.573493,9.420382,-0.189042,-0.737364,-0.181487,27.750646,-16.199355,-16.750161,,-0.929186,-0.005304,-0.359493,-0.085729,-0.636814,4.425676,11.284239,-1.308980,0.508791,1.020380,20.374133,-22.494295,-33.342331,,0.968667,0.182604,0.065222,-0.155200,-12.458145,0.118926,1.327973,0.332223,-0.210823,0.480330,41.660527,13.242890,-11.547847,,-0.183535,-0.673435,-0.030479,0.715451,-9.021246,-4.101724,2.356002,-0.606704,3.406322,0.343948,38.612058,-5.774089,-2.404824,,0.725755,-0.054981,0.659942,-0.186367
1668006784678515,-6.060041,-0.904007,9.080782,-0.195512,-0.567574,-0.200847,27.779146,-16.090955,-16.870461,,-0.930040,-0.004494,-0.357403,-0.085258,-0.804314,4.064876,11.649539,-1.329980,0.417671,0.979710,20.309133,-22.334595,-33.576431,,0.970139,0.178033,0.066982,-0.150492,-12.472645,0.008926,0.798473,0.308143,-0.259753,0.507550,41.698127,13.122090,-11.766747,,-0.186590,-0.672896,-0.030250,0.715178,-9.302046,-4.223724,2.111902,-0.580004,3.337962,0.460368,38.550958,-5.835189,-1.416024,,0.717278,-0.053007,0.669885,-0.184275
1668006784686327,-5.802341,-1.054807,8.950682,-0.137112,-0.416224,-0.147957,27.813446,-16.113955,-16.978961,,-0.930659,-0.003919,-0.355879,-0.084901,-0.870214,3.833976,11.861339,-1.333860,0.317771,0.814740,20.298033,-22.151395,-33.708631,,0.971500,0.173337,0.068474,-0.146471,-12.500245,-0.135874,0.421873,0.286863,-0.244953,0.515810,41.822527,12.965490,-11.855447,,-0.189748,-0.672387,-0.030094,0.714832,-9.070146,-4.162724,1.452702,-0.576804,3.252512,0.580008,38.660858,-5.896189,-0.524924,,0.708985,-0.050765,0.679493,-0.181807
1668006784694140,-5.988141,-0.981507,8.714682,-0.092682,-0.257724,-0.086557,27.759646,-15.956755,-16.929961,,-0.931035,-0.003537,-0.354944,-0.084708,-0.925314,3.728576,12.060039,-1.334120,0.196241,0.574370,20.310233,-21.977595,-33.803331,,0.972719,0.168499,0.069661,-0.143437,-12.621245,-0.596574,0.335173,0.275503,-0.194963,0.520390,41.842427,12.830290,-11.976347,,-0.192965,-0.672012,-0.030013,0.714326,-10.022246,-3.613424,0.927802,-0.558644,3.143562,0.688958,38.685258,-6.152489,0.280776,,0.700943,-0.048252,0.688693,-0.179031
1668006784701952,-6.070941,-0.914807,8.430682,-0.046392,-0.148054,-0.039917,27.756346,-15.916755,-17.018661,,-0.931243,-0.003353,-0.354422,-0.084621,-0.967814,3.655376,12.211839,-1.354430,0.055881,0.321230,20.257433,-21.732395,-34.031031,,0.973815,0.163431,0.070487,-0.141447,-12.676845,-0.837974,0.314073,0.264413,-0.135823,0.509350,41.942227,12.584990,-12.109747,,-0.196204,-0.671795,-0.030068,0.713646,-10.376246,-2.832324,0.183302,-0.573594,2.902222,0.728468,38.526558,-6.396589,1.098476,,0.693470,-0.045836,0.697144,-0.176035
1668006784709765,-6.259941,-0.797807,8.134382,-0.009072,-0.063994,0.000833,27.747446,-16.002255,-17.090361,,-0.931320,-0.003333,-0.354217,-0.084632,-1.023014,3.368476,12.309039,-1.417690,-0.082639,0.051010,20.314133,-21.398895,-34.308831,,0.974810,0.157965,0.070987,-0.140550,-12.622645,-0.813374,0.308473,0.268293,-0.084233,0.468020,42.066727,12.448190,-12.156147,,-0.199340,-0.671721,-0.030288,0.712836,-8.740546,-3.686624,-0.353998,-0.638754,2.642602,0.756248,38.636458,-6.640789,1.904376,,0.686617,-0.043694,0.704853,-0.172714
1668006784717577,-6.303041,-0.476407,7.887682,0.020568,-0.013914,0.030113,27.724746,-16.064955,-17.090361,,-0.931317,-0.003444,-0.354203,-0.084710,-1.019014,2.847376,12.552339,-1.485150,-0.223419,-0.252190,20.356133,-21.044895,-34.515331,,0.975686,0.152076,0.071168,-0.140870,-12.475045,-0.797074,0.307473,0.274803,-0.031743,0.395990,42.089927,12.416090,-12.257447,,-0.202283,-0.671792,-0.030755,0.711920,-8.130246,-3.894124,-0.707998,-0.539424,2.504822,0.844898,38.550958,-6.982589,2.551276,,0.680143,-0.041130,0.712056,-0.169385
1668006784725390,-6.373841,-0.126407,7.760082,0.033398,0.013586,0.037533,27.661946,-16.064955,-17.090361,,-0.931275,-0.003604,-0.354293,-0.084797,-1.050314,2.180776,12.761739,-1.451190,-0.327299,-0.518600,20.380533,-20.551495,-34.763431,,0.976390,0.146180,0.071087,-0.142270,-12.252145,-0.421374,0.277473,0.273843,0.049327,0.305790,42.148827,12.330690,-12.195147,,-0.204992,-0.672076,-0.031554,0.710841,-8.801546,-2.771124,-0.939998,-0.371714,2.393722,0.891908,38.477758,-7.153489,3.186176,,0.673961,-0.038059,0.718785,-0.166360
1668006784733202,-6.455241,0.104193,7.528882,0.032478,0.023996,0.026653,27.661946,-16.042255,-17.090361,,-0.931221,-0.003741,-0.354421,-0.084846,-1.201314,1.865676,12.935539,-1.404720,-0.380159,-0.678870,20.395633,-20.153695,-35.106231,,0.976957,0.140381,0.070863,-0.144318,-11.906045,0.208126,0.232073,0.262503,0.131617,0.204530,42.166527,12.268490,-12.195147,,-0.207466,-0.672565,-0.032751,0.709606,-9.375146,-0.574324,-1.000998,-0.355694,2.215382,0.845988,38.489958,-7.495289,3.735276,,0.668191,-0.035188,0.724957,-0.163460
